OBJECTID,STATION_KEY,DECIMAL_LAT,DECIMAL_LONG,HUC12,HUC10,HUC8,HUC6,HUType
7855,29348,42.471600000000002,-122.804599999999990,171003070812,1710030708,17100307,171003,S
7856,29347,45.388700000000000,-122.776200000000000,170900100504,1709001005,17090010,170900,S
7857,29346,44.968580000000003,-124.018420000000010,171002041000,1710020410,17100204,171002,W
7858,29345,44.967280000000002,-124.019980000000000,171002041000,1710020410,17100204,171002,W
7859,29344,44.964759999999998,-124.019970000000000,171002041000,1710020410,17100204,171002,W
7860,29343,44.926720000000003,-124.015069999999990,171002040708,1710020407,17100204,171002,S
7861,29342,44.922199999999997,-124.021260000000000,171002040709,1710020407,17100204,171002,F
7862,29341,44.927320000000002,-124.025110000000000,171002040709,1710020407,17100204,171002,F
7863,29340,44.661169999999998,-124.060880000000000,171002041000,1710020410,17100204,171002,W
7864,29339,44.655020000000000,-124.060779999999990,171002041000,1710020410,17100204,171002,W
7865,29338,44.657719999999998,-124.060550000000010,171002041000,1710020410,17100204,171002,W
7866,29337,44.625100000000003,-124.067580000000010,171002041000,1710020410,17100204,171002,W
7867,29336,44.623069999999998,-124.067830000000000,171002041000,1710020410,17100204,171002,W
7868,29335,44.621409999999997,-124.067740000000000,171002041000,1710020410,17100204,171002,W
7869,29334,44.608539999999998,-124.069850000000000,171002050800,1710020508,17100205,171002,W
7870,29333,44.605510000000002,-124.067500000000000,171002050800,1710020508,17100205,171002,W
7871,29332,44.525359999999999,-124.076730000000000,171002050800,1710020508,17100205,171002,W
7872,29331,44.522520000000000,-124.076870000000000,171002050800,1710020508,17100205,171002,W
7873,29330,44.521329999999999,-124.077110000000000,171002050800,1710020508,17100205,171002,W
7874,29329,44.428680000000000,-124.066840000000000,171002050405,1710020504,17100205,171002,S
7875,29328,44.433529999999998,-124.064110000000000,171002050405,1710020504,17100205,171002,S
7876,29327,44.434699999999999,-124.061800000000010,171002050405,1710020504,17100205,171002,S
7877,29326,44.309460000000001,-124.105230000000010,171002050602,1710020506,17100205,171002,S
7878,29325,44.307769999999998,-124.105660000000000,171002050602,1710020506,17100205,171002,S
7879,29324,44.306300000000000,-124.105890000000000,171002050602,1710020506,17100205,171002,S
7880,29323,44.264319999999998,-124.109470000000000,171002050701,1710020507,17100205,171002,F
7881,29322,44.265030000000003,-124.109280000000000,171002050800,1710020508,17100205,171002,W
7882,29321,44.265369999999997,-124.109250000000000,171002050800,1710020508,17100205,171002,W
7883,29320,43.351990000000001,-124.345470000000010,171003040500,1710030405,17100304,171003,W
7884,29319,43.347749999999998,-124.347179999999990,171003040500,1710030405,17100304,171003,W
7885,29318,43.345779999999998,-124.349230000000010,171003040500,1710030405,17100304,171003,W
7886,29317,43.335400000000000,-124.372970000000000,171003040500,1710030405,17100304,171003,W
7887,29316,43.333629999999999,-124.372680000000000,171003040308,1710030403,17100304,171003,F
7888,29315,43.332439999999998,-124.374880000000000,171003040500,1710030405,17100304,171003,W
7889,29314,42.064120000000003,-124.305770000000000,171003120302,1710031203,17100312,171003,F
7890,29313,42.067680000000003,-124.314940000000010,171003120302,1710031203,17100312,171003,F
7891,29312,42.069240000000001,-124.314940000000010,171003120302,1710031203,17100312,171003,F
7892,29311,42.048789999999997,-124.292520000000000,171003120600,1710031206,17100312,171003,W
7893,29310,42.048630000000003,-124.291220000000000,171003120302,1710031203,17100312,171003,F
7894,29309,42.047890000000002,-124.289829999999990,171003120302,1710031203,17100312,171003,F
7895,29308,42.041359999999997,-124.264850000000000,171003120303,1710031203,17100312,171003,F
7896,29307,42.042960000000001,-124.266720000000010,171003120303,1710031203,17100312,171003,F
7897,29306,42.043799999999997,-124.267799999999990,171003120303,1710031203,17100312,171003,F
7898,29305,44.011400000000002,-121.254830000000000,170703010805,1707030108,17070301,170703,S
7899,29304,44.011389999999999,-121.254820000000000,170703010805,1707030108,17070301,170703,S
7900,29302,45.811669999999999,-123.613060000000000,171002020307,1710020203,17100202,171002,S
7901,29301,45.811940000000000,-123.612780000000000,171002020307,1710020203,17100202,171002,S
7902,29300,45.769720000000000,-123.633889999999990,171002020307,1710020203,17100202,171002,S
7903,29298,45.418160000000000,-122.345410000000000,170900110605,1709001106,17090011,170900,S
7904,29297,45.432769999999998,-122.354660000000000,170900110605,1709001106,17090011,170900,S
7905,29296,45.427880000000002,-122.360090000000000,170900110605,1709001106,17090011,170900,S
7906,29295,45.262799999999999,-118.401799999999990,170601040204,1706010402,17060104,170601,S
7907,29292,45.752220000000001,-123.655000000000000,171002020602,1710020206,17100202,171002,S
7908,29291,45.704169999999998,-123.753890000000000,171002020602,1710020206,17100202,171002,S
7909,29289,45.734999999999999,-123.880830000000000,171002020605,1710020206,17100202,171002,S
7910,29288,45.539900000000003,-122.699000000000000,170900120202,1709001202,17090012,170900,M
7911,29287,44.732500000000002,-123.917800000000000,171002040703,1710020407,17100204,171002,S
7912,29286,43.655836999999998,-123.561984000000000,171003030310,1710030303,17100303,171003,S
7913,29285,44.060690000000001,-121.313520000000000,170703010406,1707030104,17070301,170703,S
7914,29284,45.676900000000003,-118.791000000000000,170701030507,1707010305,17070103,170701,S
7915,29283,45.872999999999998,-122.814100000000000,170800030401,1708000304,17080003,170800,F
7916,29282,45.872799999999998,-122.813900000000000,170800030401,1708000304,17080003,170800,F
7917,29281,45.919400000000003,-122.815000000000000,170800030900,1708000309,17080003,170800,W
7918,29278,42.178100000000001,-121.799000000000010,180102041201,1801020412,18010204,180102,S
7919,29276,45.538300000000000,-122.699050000000000,170900120202,1709001202,17090012,170900,M
7920,29275,45.473599999999998,-122.493600000000000,170900120101,1709001201,17090012,170900,S
7921,29274,45.471400000000003,-122.496799999999990,170900120101,1709001201,17090012,170900,S
7922,29273,45.466600000000000,-122.483800000000000,170900120101,1709001201,17090012,170900,S
7923,29272,42.195599999999999,-121.757000000000010,180102041201,1801020412,18010204,180102,S
7924,29271,42.963194000000001,-122.704033000000000,171003020205,1710030202,17100302,171003,S
7925,29270,43.145139999999998,-123.417640000000010,171003021305,1710030213,17100302,171003,S
7926,29269,42.942239999999998,-123.280750000000000,171003020508,1710030205,17100302,171003,S
7927,29268,42.941830000000003,-123.281110000000000,171003020507,1710030205,17100302,171003,S
7928,29267,45.346639000000003,-118.044428999999990,170601040405,1706010404,17060104,170601,S
7929,29266,45.102750000000000,-123.986360000000000,171002030903,1710020309,17100203,171002,F
7930,29265,45.101529999999997,-123.986720000000010,171002030903,1710020309,17100203,171002,F
7931,29264,45.099290000000003,-123.987710000000010,171002030903,1710020309,17100203,171002,F
7932,29263,45.009720000000002,-124.010230000000010,171002041000,1710020410,17100204,171002,W
7933,29262,45.007649999999998,-124.010840000000000,171002041000,1710020410,17100204,171002,W
7934,29261,45.008809999999997,-124.010560000000000,171002041000,1710020410,17100204,171002,W
7935,29260,44.968699999999998,-124.018540000000000,171002041000,1710020410,17100204,171002,W
7936,29259,44.967939999999999,-124.018850000000000,171002041000,1710020410,17100204,171002,W
7937,29258,44.966790000000003,-124.019330000000000,171002041000,1710020410,17100204,171002,W
7938,29257,44.877519999999997,-124.039280000000010,171002040902,1710020409,17100204,171002,F
7939,29256,44.876730000000002,-124.039520000000000,171002041000,1710020410,17100204,171002,W
7940,29255,44.875950000000003,-124.039680000000000,171002040902,1710020409,17100204,171002,F
7941,29254,44.839849999999998,-124.052380000000000,171002040902,1710020409,17100204,171002,F
7942,29253,44.839239999999997,-124.053040000000000,171002040902,1710020409,17100204,171002,F
7943,29252,44.838600000000000,-124.053770000000000,171002040902,1710020409,17100204,171002,F
7944,29251,44.749250000000004,-124.064560000000000,171002041000,1710020410,17100204,171002,W
7945,29250,44.746040000000001,-124.064010000000000,171002041000,1710020410,17100204,171002,W
7946,29249,44.744660000000003,-124.062169999999990,171002041000,1710020410,17100204,171002,W
7947,29248,44.730989999999998,-124.059650000000000,171002041000,1710020410,17100204,171002,W
7948,29247,44.729529999999997,-124.059650000000000,171002041000,1710020410,17100204,171002,W
7949,29246,44.728079999999999,-124.059880000000010,171002041000,1710020410,17100204,171002,W
7950,29245,44.633360000000003,-124.067539999999990,171002041000,1710020410,17100204,171002,W
7951,29244,44.630789999999998,-124.067560000000000,171002041000,1710020410,17100204,171002,W
7952,29243,44.629790000000000,-124.068040000000000,171002041000,1710020410,17100204,171002,W
7953,29242,44.601050000000001,-124.069700000000000,171002050800,1710020508,17100205,171002,W
7954,29241,44.600149999999999,-124.070049999999990,171002050800,1710020508,17100205,171002,W
7955,29240,44.599699999999999,-124.070250000000000,171002050800,1710020508,17100205,171002,W
7956,29239,45.519300000000001,-122.525670000000010,170900120202,1709001202,17090012,170900,M
7957,29238,42.207009999999997,-121.749650000000000,180102041201,1801020412,18010204,180102,S
7958,29237,42.137760000000000,-121.815360000000000,180102041201,1801020412,18010204,180102,S
7959,29236,42.136170000000000,-121.815680000000000,180102041201,1801020412,18010204,180102,S
7960,29235,42.137760000000000,-121.815389999999990,180102041201,1801020412,18010204,180102,S
7961,29234,44.075710999999998,-121.305447000000000,170703010801,1707030108,17070301,170703,S
7962,29232,44.027999999999999,-122.982800000000000,170900011003,1709000110,17090001,170900,S
7963,29231,42.746133999999998,-123.454714000000000,171003020705,1710030207,17100302,171003,S
7964,29230,42.921841999999998,-123.506586000000000,171003020904,1710030209,17100302,171003,S
7965,29227,42.771574999999999,-123.549938999999990,171003020706,1710030207,17100302,171003,S
7966,29226,42.810338999999999,-123.592656000000010,171003020707,1710030207,17100302,171003,S
7967,29225,42.818063000000002,-123.182899000000010,171003020701,1710030207,17100302,171003,S
7968,29224,42.962536999999998,-122.701665000000010,171003020205,1710030202,17100302,171003,S
7969,29223,42.968426999999998,-122.699298000000000,171003020203,1710030202,17100302,171003,S
7970,29222,42.949064999999997,-122.816790999999990,171003020204,1710030202,17100302,171003,S
7971,29220,42.951300000000003,-122.816999999999990,171003020205,1710030202,17100302,171003,S
7972,29218,45.590460000000000,-122.752489999999990,170900120201,1709001202,17090012,170900,M
7973,29217,45.518590000000003,-122.608660000000000,170900120202,1709001202,17090012,170900,M
7974,29052,45.526899999999998,-122.653400000000000,170900120202,1709001202,17090012,170900,M
7975,29051,45.469600000000000,-122.696000000000000,170900120202,1709001202,17090012,170900,M
7976,29050,43.701447999999999,-121.497804000000000,170703020704,1707030207,17070302,170703,S
7977,29049,43.704500000000003,-122.763400000000000,170900020201,1709000202,17090002,170900,S
7978,29048,43.694000000000003,-122.762000000000000,170900020202,1709000202,17090002,170900,S
7979,29047,43.581600000000002,-123.071299999999990,170900020302,1709000203,17090002,170900,S
7980,29045,45.396099999999997,-122.561800000000010,170900110607,1709001106,17090011,170900,S
7981,29044,44.067399999999999,-123.111900000000010,170900030601,1709000306,17090003,170900,S
7982,29043,44.551800000000000,-123.251900000000010,170900030605,1709000306,17090003,170900,S
7983,29042,45.531399999999998,-122.644200000000000,170900120202,1709001202,17090012,170900,M
7984,29035,43.845709999999997,-122.784049999999990,170900010702,1709000107,17090001,170900,S
7985,29034,45.515400000000000,-123.263300000000000,170900100203,1709001002,17090010,170900,S
7986,29033,45.697400000000002,-123.237500000000000,170900100301,1709001003,17090010,170900,S
7987,29032,44.575789999999998,-123.240410000000000,170900030609,1709000306,17090003,170900,S
7988,29031,44.120600000000003,-122.525099999999990,170900040702,1709000407,17090004,170900,S
7989,29030,43.892400000000002,-122.946600000000000,170900020404,1709000204,17090002,170900,S
7990,29029,44.599899999999998,-123.347900000000000,170900030211,1709000302,17090003,170900,S
7991,29028,45.667700000000004,-123.239000000000000,170900100301,1709001003,17090010,170900,S
7992,29027,45.600400000000000,-123.770000000000000,171002030602,1710020306,17100203,171002,S
7993,29026,43.931699999999999,-123.300250000000010,170900030103,1709000301,17090003,170900,S
7994,29025,44.141530000000003,-123.073040000000010,170900030601,1709000306,17090003,170900,S
7995,29024,44.350479999999997,-123.268310000000000,170900030604,1709000306,17090003,170900,S
7996,29023,44.350650000000002,-123.268410000000000,170900030604,1709000306,17090003,170900,S
7997,29022,44.577640000000002,-123.231060000000000,170900030609,1709000306,17090003,170900,S
7998,29021,44.566560000000003,-123.065900000000000,170900030402,1709000304,17090003,170900,S
7999,29018,43.350864999999999,-124.314667000000000,171003040306,1710030403,17100304,171003,S
8000,29017,44.435104000000003,-124.050082000000000,171002050405,1710020504,17100205,171002,S
8001,29016,43.402417000000000,-124.210390000000000,171003040306,1710030403,17100304,171003,S
8002,29015,45.483603000000002,-123.892563999999990,171002030800,1710020308,17100203,171002,F
8003,29014,43.393827000000002,-124.196066000000000,171003040306,1710030403,17100304,171003,S
8004,29013,45.175767000000000,-123.939745000000000,171002030103,1710020301,17100203,171002,S
8005,29012,43.448442000000000,-124.212511000000010,171003040304,1710030403,17100304,171003,S
8006,29011,46.001823999999999,-123.915397000000000,171002010103,1710020101,17100201,171002,S
8007,29009,43.715237000000002,-124.162961999999990,171003030803,1710030308,17100303,171003,S
8008,29008,43.445028000000001,-124.217496000000000,171003040304,1710030403,17100304,171003,S
8009,29007,43.387357000000002,-124.198099000000000,171003040306,1710030403,17100304,171003,S
8010,29006,45.027209999999997,-123.977024000000000,171002040803,1710020408,17100204,171002,S
8011,29004,44.434745999999997,-124.036953000000000,171002050405,1710020504,17100205,171002,S
8012,29003,43.398052999999997,-124.212574000000000,171003040306,1710030403,17100304,171003,S
8013,29002,45.495655999999997,-123.887950000000000,171002030800,1710020308,17100203,171002,F
8014,29001,43.422260000000001,-123.130600000000000,171003030103,1710030301,17100303,171003,S
8015,29000,43.478659999999998,-123.035000000000000,171003030101,1710030301,17100303,171003,S
8016,28999,45.576700000000002,-122.752799999999990,170900120202,1709001202,17090012,170900,M
8017,28998,43.659303000000001,-123.315070000000010,171003030305,1710030303,17100303,171003,S
8018,28997,44.302199999999999,-120.850300000000000,170703051002,1707030510,17070305,170703,S
8019,28996,44.460264000000002,-121.335156000000000,170703011104,1707030111,17070301,170703,S
8020,28995,42.060889000000003,-119.957832999999990,171200070107,1712000701,17120007,171200,S
8021,28994,43.324845000000003,-124.313553000000000,171003040305,1710030403,17100304,171003,S
8022,28993,45.487281000000003,-123.900862000000000,171002030800,1710020308,17100203,171002,F
8023,28992,43.418253999999997,-124.194872000000000,171003040306,1710030403,17100304,171003,S
8024,28991,45.383899000000000,-123.955809000000000,171002030901,1710020309,17100203,171002,F
8025,28990,43.718665000000001,-124.148633000000000,171003030803,1710030308,17100303,171003,S
8026,28989,43.974955999999999,-124.075762999999990,171002060804,1710020608,17100206,171002,S
8027,28988,43.133358000000001,-124.414469999999990,171003050506,1710030505,17100305,171003,S
8028,28987,45.377397000000002,-123.962430000000000,171002030901,1710020309,17100203,171002,F
8029,28986,43.376806999999999,-124.188112000000000,171003040306,1710030403,17100304,171003,S
8030,28985,45.286129000000003,-123.939245000000000,171002030902,1710020309,17100203,171002,F
8031,28984,43.316291000000000,-124.201870000000000,171003040303,1710030403,17100304,171003,S
8032,28983,42.232570000000003,-121.751080000000000,180102041201,1801020412,18010204,180102,S
8033,28982,45.575310000000002,-121.236500000000010,170701050404,1707010504,17070105,170701,S
8034,28981,45.603349999999999,-121.193600000000000,170701050404,1707010504,17070105,170701,S
8035,28980,45.530000000000001,-121.090500000000010,170701050204,1707010502,17070105,170701,S
8036,28979,45.592500000000001,-121.080299999999990,170701050204,1707010502,17070105,170701,S
8037,28978,45.594000000000001,-121.080000000000000,170701050204,1707010502,17070105,170701,S
8038,28977,45.396000000000001,-121.278600000000000,170701050301,1707010503,17070105,170701,S
8039,28976,45.430999999999997,-121.223000000000000,170701050301,1707010503,17070105,170701,S
8040,28975,45.438980000000001,-121.186000000000010,170701050302,1707010503,17070105,170701,S
8041,28974,45.560180000000003,-121.058500000000000,170701050204,1707010502,17070105,170701,S
8042,28973,45.450499999999998,-121.118500000000000,170701050302,1707010503,17070105,170701,S
8043,28972,45.619799999999998,-120.991200000000010,170701050306,1707010503,17070105,170701,S
8044,28971,45.503999999999998,-121.049000000000010,170701050302,1707010503,17070105,170701,S
8045,28970,45.345849999999999,-121.096400000000000,170701050303,1707010503,17070105,170701,S
8046,28969,45.403109999999998,-121.096600000000000,170701050303,1707010503,17070105,170701,S
8047,28968,45.546999999999997,-120.977700000000000,170701050305,1707010503,17070105,170701,S
8048,28967,44.906300000000002,-123.016000000000010,170900070301,1709000703,17090007,170900,S
8049,28966,44.926499999999997,-123.032700000000010,170900070301,1709000703,17090007,170900,S
8050,28965,44.908099999999997,-123.040100000000000,170900070301,1709000703,17090007,170900,S
8051,28964,44.926499999999997,-123.032900000000000,170900070301,1709000703,17090007,170900,S
8052,28962,44.920600000000000,-122.994400000000000,170900070204,1709000702,17090007,170900,S
8053,28961,44.950299999999999,-123.036800000000000,170900070204,1709000702,17090007,170900,S
8054,28960,45.466999999999999,-122.602000000000000,170900120103,1709001201,17090012,170900,S
8055,28957,45.562130000000003,-122.664570000000000,170900120201,1709001202,17090012,170900,M
8056,28954,43.445563000000000,-124.229152000000000,171003040304,1710030403,17100304,171003,S
8057,28953,45.520454000000001,-123.934324000000000,171002030800,1710020308,17100203,171002,F
8058,28947,44.415154999999999,-124.022846000000000,171002050405,1710020504,17100205,171002,S
8059,28946,43.367643000000001,-124.208923000000000,171003040303,1710030403,17100304,171003,S
8060,28945,45.507480999999999,-123.938197000000000,171002030800,1710020308,17100203,171002,F
8061,28943,44.572001000000000,-124.008970000000010,171002040303,1710020403,17100204,171002,S
8062,28942,43.430725000000002,-124.208668000000000,171003040306,1710030403,17100304,171003,S
8063,28940,43.385269999999998,-124.185027000000010,171003040306,1710030403,17100304,171003,S
8064,28939,44.894199999999998,-124.012344000000000,171002040709,1710020407,17100204,171002,F
8065,28938,43.386864000000003,-124.296895000000010,171003040306,1710030403,17100304,171003,S
8066,28937,45.527482999999997,-123.898111000000000,171002030800,1710020308,17100203,171002,F
8067,28936,43.736131000000000,-124.156538000000000,171003030803,1710030308,17100303,171003,S
8068,28935,43.466112000000003,-124.199523000000000,171003040304,1710030403,17100304,171003,S
8069,28934,43.394396999999998,-124.191447999999990,171003040306,1710030403,17100304,171003,S
8070,28933,45.276730999999998,-123.956937000000000,171002030902,1710020309,17100203,171002,F
8071,28932,43.283146000000002,-124.229305999999990,171003040303,1710030403,17100304,171003,S
8072,28931,44.445869000000002,-124.046843999999990,171002050405,1710020504,17100205,171002,S
8073,28930,43.412334999999999,-124.234765000000000,171003040306,1710030403,17100304,171003,S
8074,28928,44.608545999999997,-124.021176999999990,171002040303,1710020403,17100204,171002,S
8075,28927,43.421165999999999,-124.210990000000000,171003040306,1710030403,17100304,171003,S
8076,28926,43.331578999999998,-124.324873999999990,171003040305,1710030403,17100304,171003,S
8077,28925,45.537199999999999,-122.535000000000000,170900120201,1709001202,17090012,170900,M
8078,28924,43.369427000000002,-124.173631000000000,171003040306,1710030403,17100304,171003,S
8079,28923,44.617178000000003,-124.009018000000000,171002040303,1710020403,17100204,171002,S
8080,28922,43.418033999999999,-124.238827000000000,171003040306,1710030403,17100304,171003,S
8081,28920,43.335357000000002,-124.317673000000000,171003040305,1710030403,17100304,171003,S
8082,28918,43.419325000000001,-124.275305000000000,171003040306,1710030403,17100304,171003,S
8083,28917,45.400173000000002,-123.937524999999990,171002030901,1710020309,17100203,171002,F
8084,28916,43.717160999999997,-124.099205000000000,171003030803,1710030308,17100303,171003,S
8085,28915,43.966582000000002,-124.058673000000000,171002060804,1710020608,17100206,171002,S
8086,28914,43.432701000000002,-124.219280000000000,171003040306,1710030403,17100304,171003,S
8087,28913,45.509819000000000,-123.895768000000000,171002030800,1710020308,17100203,171002,F
8088,28912,42.850375000000000,-124.537863000000000,171003060203,1710030602,17100306,171003,S
8089,28911,44.599417000000003,-124.016493000000000,171002040303,1710020403,17100204,171002,S
8090,28910,43.412686999999998,-124.199202000000000,171003040306,1710030403,17100304,171003,S
8091,28909,45.529319000000001,-123.916903000000000,171002030800,1710020308,17100203,171002,F
8092,28908,43.385004000000002,-124.207536000000000,171003040306,1710030403,17100304,171003,S
8093,28907,44.903925000000001,-124.021010000000000,171002040709,1710020407,17100204,171002,F
8094,28906,43.450360000000003,-124.200111000000010,171003040304,1710030403,17100304,171003,S
8095,28905,45.694845000000001,-123.902503000000000,171002020605,1710020206,17100202,171002,S
8096,28904,44.903579999999998,-123.908700000000000,171002040707,1710020407,17100204,171002,M
8097,28903,44.909700000000001,-123.860200000000010,171002040707,1710020407,17100204,171002,M
8098,28902,44.921109999999999,-123.982930000000000,171002040707,1710020407,17100204,171002,M
8099,28901,45.306939999999997,-122.965830000000000,170900070307,1709000703,17090007,170900,S
8100,28900,42.391320000000000,-122.318850000000000,171003070801,1710030708,17100307,171003,S
8101,28899,44.125900000000001,-123.072999999999990,170900030601,1709000306,17090003,170900,S
8102,28898,44.142000000000003,-123.072999999999990,170900030601,1709000306,17090003,170900,S
8103,28897,44.133600000000001,-123.059000000000000,170900030606,1709000306,17090003,170900,S
8104,28896,44.134509999999999,-123.059730000000000,170900030606,1709000306,17090003,170900,S
8105,28895,45.456800000000001,-123.842800000000000,171002030406,1710020304,17100203,171002,S
8106,28894,45.456800000000001,-123.842800000000000,171002030406,1710020304,17100203,171002,S
8107,28893,45.456800000000001,-123.842800000000000,171002030406,1710020304,17100203,171002,S
8108,28892,43.584190000000000,-122.714699999999990,170900020203,1709000202,17090002,170900,S
8109,28890,43.584119999999999,-122.714620000000000,170900020203,1709000202,17090002,170900,S
8110,28889,43.584470000000003,-122.714550000000000,170900020203,1709000202,17090002,170900,S
8111,28888,43.665700000000001,-122.806100000000000,170900020203,1709000202,17090002,170900,S
8112,28887,45.541539999999998,-122.619870000000010,170900120202,1709001202,17090012,170900,M
8113,28886,43.019970000000001,-124.160799999999990,171003050208,1710030502,17100305,171003,S
8114,28885,43.019700000000000,-124.160929999999990,171003050208,1710030502,17100305,171003,S
8115,28884,43.019700000000000,-124.159540000000010,171003050208,1710030502,17100305,171003,S
8116,28883,43.020200000000003,-124.159060000000000,171003050208,1710030502,17100305,171003,S
8117,28882,45.516700000000000,-122.766000000000010,170900100401,1709001004,17090010,170900,S
8118,28881,45.529783000000002,-122.685517000000000,170900120202,1709001202,17090012,170900,M
8119,28880,42.069806000000000,-118.674139000000000,171200090106,1712000901,17120009,171200,F
8120,28879,42.078389000000001,-118.679083000000010,171200090106,1712000901,17120009,171200,F
8121,28876,44.997480000000003,-119.074830000000010,170702020704,1707020207,17070202,170702,S
8122,28875,44.985100000000003,-118.781400000000000,170702020305,1707020203,17070202,170702,S
8123,28874,45.014490000000002,-118.848800000000000,170702020306,1707020203,17070202,170702,S
8124,28873,44.917879999999997,-118.285500000000000,170702020101,1707020201,17070202,170702,S
8125,28872,44.909970000000001,-118.317710000000010,170702020101,1707020201,17070202,170702,S
8126,28871,44.912379999999999,-118.405240000000010,170702020103,1707020201,17070202,170702,S
8127,28869,44.664310000000000,-118.698719999999990,170702030208,1707020302,17070203,170702,S
8128,28864,44.885919999999999,-119.147020000000000,170702030503,1707020305,17070203,170702,S
8129,28863,44.889679999999998,-119.170670000000000,170702030503,1707020305,17070203,170702,S
8130,28860,44.787700000000001,-119.257900000000010,170702030404,1707020304,17070203,170702,S
8131,28859,42.434190000000001,-123.348466000000000,171003080402,1710030804,17100308,171003,S
8132,28858,45.643740000000001,-121.542779999999990,170701050702,1707010507,17070105,170701,S
8133,28857,45.649329999999999,-121.515280000000000,170701050701,1707010507,17070105,170701,S
8134,28856,45.648940000000003,-121.515220000000000,170701050701,1707010507,17070105,170701,S
8135,28855,45.651420000000002,-121.495279999999990,170701050701,1707010507,17070105,170701,S
8136,28854,45.651440000000001,-121.495279999999990,170701050701,1707010507,17070105,170701,S
8137,28853,45.628610000000002,-121.523060000000000,170701050701,1707010507,17070105,170701,S
8138,28852,45.626500000000000,-121.530360000000000,170701050702,1707010507,17070105,170701,S
8139,28851,45.627830000000003,-121.529439999999990,170701050702,1707010507,17070105,170701,S
8140,28850,45.676360000000003,-121.859080000000010,170701051201,1707010512,17070105,170701,S
8141,28849,45.675660000000001,-121.860750000000000,170701051201,1707010512,17070105,170701,S
8142,28848,45.675220000000003,-121.860860000000000,170701051201,1707010512,17070105,170701,S
8143,28847,45.675249999999998,-121.860890000000000,170701051201,1707010512,17070105,170701,S
8144,28846,45.678890000000003,-121.860860000000000,170701051201,1707010512,17070105,170701,S
8145,28845,45.678669999999997,-121.860330000000000,170701051201,1707010512,17070105,170701,S
8146,28844,45.678640000000001,-121.860360000000000,170701051201,1707010512,17070105,170701,S
8147,28843,45.677250000000001,-121.855860000000010,170701051201,1707010512,17070105,170701,S
8148,28842,45.674109999999999,-121.835970000000000,170701051201,1707010512,17070105,170701,S
8149,28841,45.675080000000001,-121.853530000000010,170701051201,1707010512,17070105,170701,S
8150,28840,45.677079999999997,-121.855580000000000,170701051201,1707010512,17070105,170701,S
8151,28838,45.640779999999999,-121.927440000000000,170701051204,1707010512,17070105,170701,S
8152,28837,45.640059999999998,-121.925330000000000,170701051203,1707010512,17070105,170701,S
8153,28836,45.631970000000003,-121.920610000000000,170701051203,1707010512,17070105,170701,S
8154,28834,45.649059999999999,-121.514309999999990,170701050701,1707010507,17070105,170701,S
8155,28832,45.626669999999997,-121.532439999999990,170701050702,1707010507,17070105,170701,S
8156,28831,45.626640000000002,-121.531780000000000,170701050702,1707010507,17070105,170701,S
8157,28830,45.628030000000003,-121.533940000000000,170701050702,1707010507,17070105,170701,S
8158,28829,45.628030000000003,-121.533970000000000,170701050702,1707010507,17070105,170701,S
8159,28828,45.629109999999997,-121.536000000000000,170701050702,1707010507,17070105,170701,S
8160,28827,45.628639999999997,-121.544529999999990,170701050702,1707010507,17070105,170701,S
8161,28826,45.628689999999999,-121.545940000000000,170701050702,1707010507,17070105,170701,S
8162,28825,45.628830000000001,-121.545970000000000,170701050702,1707010507,17070105,170701,S
8163,28824,45.628670000000000,-121.545920000000000,170701050702,1707010507,17070105,170701,S
8164,28822,45.627170000000000,-121.544470000000000,170701050702,1707010507,17070105,170701,S
8165,28821,45.627189999999999,-121.544580000000000,170701050702,1707010507,17070105,170701,S
8166,28820,44.960540000000002,-123.015700000000000,170900070303,1709000703,17090007,170900,S
8167,28818,45.553890000000003,-122.447350000000000,170900120201,1709001202,17090012,170900,M
8168,28817,42.520800000000001,-121.915800000000000,180102010605,1801020106,18010201,180102,S
8169,28816,42.540100000000002,-121.879200000000000,180102010605,1801020106,18010201,180102,S
8170,28815,42.573099999999997,-121.871900000000000,180102010604,1801020106,18010201,180102,S
8171,28814,42.572000000000003,-121.871399999999990,180102010604,1801020106,18010201,180102,S
8172,28812,42.600299999999997,-121.863000000000000,180102010604,1801020106,18010201,180102,S
8173,28811,42.650399999999998,-121.880600000000000,180102010603,1801020106,18010201,180102,S
8174,28810,42.636200000000002,-121.865900000000000,180102010604,1801020106,18010201,180102,S
8175,28809,42.640999999999998,-121.847600000000000,180102010604,1801020106,18010201,180102,S
8176,28808,44.569479999999999,-123.279079999999990,170900030609,1709000306,17090003,170900,S
8177,28807,42.634300000000003,-121.855000000000000,180102010604,1801020106,18010201,180102,S
8178,28806,42.657100000000000,-121.852700000000000,180102010604,1801020106,18010201,180102,S
8179,28805,43.282299999999999,-123.348000000000000,171003011105,1710030111,17100301,171003,S
8180,28803,43.114899999999999,-124.384500000000000,171003050506,1710030505,17100305,171003,S
8181,28801,45.476900000000001,-122.497200000000010,170900120101,1709001201,17090012,170900,S
8182,28799,43.727800000000002,-122.976900000000000,170900020103,1709000201,17090002,170900,S
8183,28790,45.547300000000000,-122.458600000000000,170900120201,1709001202,17090012,170900,M
8184,28784,44.166899999999998,-123.071600000000000,170900030606,1709000306,17090003,170900,S
8185,28783,44.167400000000001,-123.063700000000000,170900030606,1709000306,17090003,170900,S
